image_path,folder_label,source_dataset
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil241.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil242.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil243.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil244.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil245.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil246.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil247.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil248.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil249.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil250.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil251.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil252.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil253.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil254.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil255.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil256.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil257.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil258.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil259.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil260.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil261.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil262.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil263.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil264.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil265.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil266.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil267.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil268.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil269.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil270.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil271.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil272.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil273.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil274.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil275.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil276.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil277.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil278.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil279.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil280.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil281.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil282.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil283.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil284.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil285.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil286.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil287.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil288.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil289.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil290.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil291.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil292.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil293.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil294.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil295.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil296.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil297.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil298.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil299.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil300.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil301.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil302.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil303.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil304.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil305.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil306.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil307.jpg,armature,Electronic components and devices (aryaminus)
C:\laragon\www\stylistv2\data\external\electronic_components\armature\armature-coil308.jpg,armature,Electronic components and devices (aryaminus)
